path,emotion,transcript
data/audio/Actor_22/03-01-05-02-02-01-22.wav,angry, Dogs are sitting by the door.
data/audio/Actor_22/03-01-07-01-02-01-22.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_22/03-01-04-01-02-02-22.wav,sad, Dogs are sitting by the door.
data/audio/Actor_22/03-01-04-02-01-02-22.wav,sad, Kids are talking by the door.
data/audio/Actor_22/03-01-07-02-01-01-22.wav,disgust, Kids are talking by the door.
data/audio/Actor_22/03-01-08-02-01-01-22.wav,surprised, Kids are talking by the door.
data/audio/Actor_22/03-01-08-01-02-01-22.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_22/03-01-03-02-01-02-22.wav,happy, Kids are talking by the door.
data/audio/Actor_22/03-01-03-01-02-02-22.wav,happy, Dogs are sitting by the door.
data/audio/Actor_22/03-01-02-02-02-01-22.wav,calm, Dogs are sitting by the door.
data/audio/Actor_22/03-01-01-01-01-02-22.wav,neutral, Kids are talking by the door.
data/audio/Actor_22/03-01-02-01-01-01-22.wav,calm, Kids are talking by the door.
data/audio/Actor_22/03-01-03-02-02-01-22.wav,happy, Dogs are sitting by the door.
data/audio/Actor_22/03-01-03-01-01-01-22.wav,happy, Kids are talking by the door.
data/audio/Actor_22/03-01-02-02-01-02-22.wav,calm, Kids are talking by the door.
data/audio/Actor_22/03-01-02-01-02-02-22.wav,calm, Dogs are sitting by the door.
data/audio/Actor_22/03-01-01-01-02-01-22.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_22/03-01-06-01-02-01-22.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_22/03-01-05-01-02-02-22.wav,angry, Dogs are sitting by the door.
data/audio/Actor_22/03-01-05-02-01-02-22.wav,angry, Kids are talking by the door.
data/audio/Actor_22/03-01-06-02-01-01-22.wav,fearful, Kids are talking by the door.
data/audio/Actor_22/03-01-04-01-01-01-22.wav,sad, Kids are talking by the door.
data/audio/Actor_22/03-01-07-01-01-02-22.wav,disgust, Kids are talking by the door.
data/audio/Actor_22/03-01-07-02-02-02-22.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_22/03-01-04-02-02-01-22.wav,sad, Dogs are sitting by the door.
data/audio/Actor_22/03-01-08-02-02-02-22.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_22/03-01-08-01-01-02-22.wav,surprised, Kids are talking by the door.
data/audio/Actor_22/03-01-02-01-01-02-22.wav,calm, Kids are talking by the door.
data/audio/Actor_22/03-01-01-01-01-01-22.wav,neutral, Kids are talking by the door.
data/audio/Actor_22/03-01-02-02-02-02-22.wav,calm, Dogs are sitting by the door.
data/audio/Actor_22/03-01-03-01-02-01-22.wav,happy, Dogs are sitting by the door.
data/audio/Actor_22/03-01-03-02-01-01-22.wav,happy, Kids are talking by the door.
data/audio/Actor_22/03-01-07-02-01-02-22.wav,disgust, Kids are talking by the door.
data/audio/Actor_22/03-01-04-02-01-01-22.wav,sad, Kids are talking by the door.
data/audio/Actor_22/03-01-04-01-02-01-22.wav,sad, Dogs are sitting by the door.
data/audio/Actor_22/03-01-07-01-02-02-22.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_22/03-01-05-02-02-02-22.wav,angry, Dogs are sitting by the door.
data/audio/Actor_22/03-01-06-02-02-01-22.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_22/03-01-06-01-01-01-22.wav,fearful, Kids are talking by the door.
data/audio/Actor_22/03-01-05-01-01-02-22.wav,angry, Kids are talking by the door.
data/audio/Actor_22/03-01-08-01-02-02-22.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_22/03-01-08-02-01-02-22.wav,surprised, Kids are talking by the door.
data/audio/Actor_22/03-01-04-02-02-02-22.wav,sad, Dogs are sitting by the door.
data/audio/Actor_22/03-01-07-02-02-01-22.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_22/03-01-07-01-01-01-22.wav,disgust, Kids are talking by the door.
data/audio/Actor_22/03-01-04-01-01-02-22.wav,sad, Kids are talking by the door.
data/audio/Actor_22/03-01-06-02-01-02-22.wav,fearful, Kids are talking by the door.
data/audio/Actor_22/03-01-05-02-01-01-22.wav,angry, Kids are talking by the door.
data/audio/Actor_22/03-01-05-01-02-01-22.wav,angry, Dogs are sitting by the door.
data/audio/Actor_22/03-01-06-01-02-02-22.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_22/03-01-08-01-01-01-22.wav,surprised, Kids are talking by the door.
data/audio/Actor_22/03-01-08-02-02-01-22.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_22/03-01-01-01-02-02-22.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_22/03-01-02-01-02-01-22.wav,calm, Dogs are sitting by the door.
data/audio/Actor_22/03-01-02-02-01-01-22.wav,calm, Kids are talking by the door.
data/audio/Actor_22/03-01-03-01-01-02-22.wav,happy, Kids are talking by the door.
data/audio/Actor_22/03-01-03-02-02-02-22.wav,happy, Dogs are sitting by the door.
data/audio/Actor_14/03-01-08-01-01-01-14.wav,surprised, Kids are talking by the door.
data/audio/Actor_14/03-01-08-02-02-01-14.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_14/03-01-04-02-02-02-14.wav,sad, Dogs are sitting by the door.
data/audio/Actor_14/03-01-07-02-02-01-14.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_14/03-01-07-01-01-01-14.wav,disgust, Kids are talking by the door.
data/audio/Actor_14/03-01-04-01-01-02-14.wav,sad, Kids are talking by the door.
data/audio/Actor_14/03-01-06-02-01-02-14.wav,fearful, Kids are talking by the door!
data/audio/Actor_14/03-01-05-02-01-01-14.wav,angry, Kids are talking by the door!
data/audio/Actor_14/03-01-05-01-02-01-14.wav,angry, Dogs are sitting by the door.
data/audio/Actor_14/03-01-06-01-02-02-14.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_14/03-01-01-01-02-02-14.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_14/03-01-02-01-02-01-14.wav,calm, Talks are sitting by the door.
data/audio/Actor_14/03-01-02-02-01-01-14.wav,calm, Kids are talking by the door.
data/audio/Actor_14/03-01-03-01-01-02-14.wav,happy, Kids are talking by the door.
data/audio/Actor_14/03-01-03-02-02-02-14.wav,happy, Dogs are sitting by the door!
data/audio/Actor_14/03-01-02-01-01-02-14.wav,calm, Kids are talking by the door.
data/audio/Actor_14/03-01-01-01-01-01-14.wav,neutral, Kids are talking by the door.
data/audio/Actor_14/03-01-02-02-02-02-14.wav,calm, Dogs are sitting by the door.
data/audio/Actor_14/03-01-03-01-02-01-14.wav,happy, Dogs are sitting by the door.
data/audio/Actor_14/03-01-03-02-01-01-14.wav,happy, Kids are talking by the door!
data/audio/Actor_14/03-01-08-01-02-02-14.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_14/03-01-08-02-01-02-14.wav,surprised, Kids are talking by the door.
data/audio/Actor_14/03-01-07-02-01-02-14.wav,disgust, Kids are talking by the door.
data/audio/Actor_14/03-01-04-02-01-01-14.wav,sad, Kids are talking by the door.
data/audio/Actor_14/03-01-04-01-02-01-14.wav,sad, Dogs are sitting by the door.
data/audio/Actor_14/03-01-07-01-02-02-14.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_14/03-01-05-02-02-02-14.wav,angry, Dogs are sitting by the door!
data/audio/Actor_14/03-01-06-02-02-01-14.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_14/03-01-06-01-01-01-14.wav,fearful, Kids are talking by the door.
data/audio/Actor_14/03-01-05-01-01-02-14.wav,angry, Kids are talking by the door.
data/audio/Actor_14/03-01-03-02-02-01-14.wav,happy, Dogs are sitting by the door!
data/audio/Actor_14/03-01-03-01-01-01-14.wav,happy, Kids are talking by the door.
data/audio/Actor_14/03-01-02-02-01-02-14.wav,calm, Kids are talking by the door.
data/audio/Actor_14/03-01-02-01-02-02-14.wav,calm, Dogs are sitting by the door.
data/audio/Actor_14/03-01-01-01-02-01-14.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_14/03-01-08-02-02-02-14.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_14/03-01-08-01-01-02-14.wav,surprised, Kids are talking by the door.
data/audio/Actor_14/03-01-06-01-02-01-14.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_14/03-01-05-01-02-02-14.wav,angry, Dogs are sitting by the door.
data/audio/Actor_14/03-01-05-02-01-02-14.wav,angry, Kids are talking by the door!
data/audio/Actor_14/03-01-06-02-01-01-14.wav,fearful, Kids are talking by the door!
data/audio/Actor_14/03-01-04-01-01-01-14.wav,sad, Kids are talking by the door.
data/audio/Actor_14/03-01-07-01-01-02-14.wav,disgust, Kids are talking by the door.
data/audio/Actor_14/03-01-07-02-02-02-14.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_14/03-01-04-02-02-01-14.wav,sad, Dogs are sitting by the door.
data/audio/Actor_14/03-01-08-02-01-01-14.wav,surprised, Kids are talking by the door.
data/audio/Actor_14/03-01-08-01-02-01-14.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_14/03-01-05-01-01-01-14.wav,angry, Kids are talking by the door.
data/audio/Actor_14/03-01-06-01-01-02-14.wav,fearful, Kids are talking by the door.
data/audio/Actor_14/03-01-06-02-02-02-14.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_14/03-01-05-02-02-01-14.wav,angry, Dogs are sitting by the door!
data/audio/Actor_14/03-01-07-01-02-01-14.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_14/03-01-04-01-02-02-14.wav,sad, Dogs are sitting by the door.
data/audio/Actor_14/03-01-04-02-01-02-14.wav,sad, Kids are talking by the door.
data/audio/Actor_14/03-01-07-02-01-01-14.wav,disgust, Kids are talking by the door.
data/audio/Actor_14/03-01-03-02-01-02-14.wav,happy, Kids are talking by the door.
data/audio/Actor_14/03-01-03-01-02-02-14.wav,happy, Dogs are sitting by the door.
data/audio/Actor_14/03-01-02-02-02-01-14.wav,calm, Dogs are sitting by the door.
data/audio/Actor_14/03-01-01-01-01-02-14.wav,neutral, Kids are talking by the door.
data/audio/Actor_14/03-01-02-01-01-01-14.wav,calm, Kids are talking by the door.
data/audio/Actor_13/03-01-03-02-02-02-13.wav,happy, Dogs are sitting by the door.
data/audio/Actor_13/03-01-03-01-01-02-13.wav,happy, Kids are talking by the door.
data/audio/Actor_13/03-01-02-02-01-01-13.wav,calm, Kids are talking by the door.
data/audio/Actor_13/03-01-01-01-02-02-13.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_13/03-01-02-01-02-01-13.wav,calm, Dogs are sitting by the door.
data/audio/Actor_13/03-01-08-02-02-01-13.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_13/03-01-08-01-01-01-13.wav,surprised, Kids are talking by the door.
data/audio/Actor_13/03-01-05-01-02-01-13.wav,angry, Dogs are sitting by the door.
data/audio/Actor_13/03-01-06-01-02-02-13.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_13/03-01-06-02-01-02-13.wav,fearful, Kids are talking by the door!
data/audio/Actor_13/03-01-05-02-01-01-13.wav,angry, Kids are talking by the door!
data/audio/Actor_13/03-01-07-01-01-01-13.wav,disgust, Kids are talking by the door.
data/audio/Actor_13/03-01-04-01-01-02-13.wav,sad, Kids are talking by the door.
data/audio/Actor_13/03-01-04-02-02-02-13.wav,sad, Dogs are sitting by the door.
data/audio/Actor_13/03-01-07-02-02-01-13.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_13/03-01-08-02-01-02-13.wav,surprised, Kids are talking by the door.
data/audio/Actor_13/03-01-08-01-02-02-13.wav,surprised, Dogs are sitting by the door?
data/audio/Actor_13/03-01-06-01-01-01-13.wav,fearful, Kids are talking by the door.
data/audio/Actor_13/03-01-05-01-01-02-13.wav,angry, Kids are talking by the door.
data/audio/Actor_13/03-01-05-02-02-02-13.wav,angry, Dogs are sitting by the door!
data/audio/Actor_13/03-01-06-02-02-01-13.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_13/03-01-04-01-02-01-13.wav,sad, Dogs are sitting by the door.
data/audio/Actor_13/03-01-07-01-02-02-13.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_13/03-01-07-02-01-02-13.wav,disgust, Kids are talking by the door.
data/audio/Actor_13/03-01-04-02-01-01-13.wav,sad, Kids are talking by the door.
data/audio/Actor_13/03-01-03-02-01-01-13.wav,happy, Kids are talking by the door.
data/audio/Actor_13/03-01-03-01-02-01-13.wav,happy, Dogs are sitting by the door.
data/audio/Actor_13/03-01-02-02-02-02-13.wav,calm, Dogs are sitting by the door.
data/audio/Actor_13/03-01-02-01-01-02-13.wav,calm, Kids are talking by the door.
data/audio/Actor_13/03-01-01-01-01-01-13.wav,neutral, Kids are talking by the door.
data/audio/Actor_13/03-01-08-01-01-02-13.wav,surprised, Kids are talking by the door.
data/audio/Actor_13/03-01-08-02-02-02-13.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_13/03-01-07-02-02-02-13.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_13/03-01-04-02-02-01-13.wav,sad, Dogs are sitting by the door.
data/audio/Actor_13/03-01-04-01-01-01-13.wav,sad, Kids are talking by the door.
data/audio/Actor_13/03-01-07-01-01-02-13.wav,disgust, Kids are talking by the door.
data/audio/Actor_13/03-01-05-02-01-02-13.wav,angry, Kids are talking by the door!
data/audio/Actor_13/03-01-06-02-01-01-13.wav,fearful, Kids are talking by the door.
data/audio/Actor_13/03-01-06-01-02-01-13.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_13/03-01-05-01-02-02-13.wav,angry, Dogs are sitting by the door.
data/audio/Actor_13/03-01-02-01-02-02-13.wav,calm, Dogs are sitting right at the door.
data/audio/Actor_13/03-01-01-01-02-01-13.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_13/03-01-02-02-01-02-13.wav,calm, Kids are talking by the door.
data/audio/Actor_13/03-01-03-01-01-01-13.wav,happy, Kids are talking by the door.
data/audio/Actor_13/03-01-03-02-02-01-13.wav,happy, Dogs are sitting by the door.
data/audio/Actor_13/03-01-01-01-01-02-13.wav,neutral, Kids are talking by the door.
data/audio/Actor_13/03-01-02-01-01-01-13.wav,calm, Kids are talking by the door.
data/audio/Actor_13/03-01-02-02-02-01-13.wav,calm, Dogs are sitting by the door.
data/audio/Actor_13/03-01-03-01-02-02-13.wav,happy, Dogs are sitting by the door.
data/audio/Actor_13/03-01-03-02-01-02-13.wav,happy, Kids are talking by the door.
data/audio/Actor_13/03-01-08-01-02-01-13.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_13/03-01-08-02-01-01-13.wav,surprised, Kids are talking by the door.
data/audio/Actor_13/03-01-04-02-01-02-13.wav,sad, Kids are talking by the door.
data/audio/Actor_13/03-01-07-02-01-01-13.wav,disgust, Kids are talking by the door.
data/audio/Actor_13/03-01-07-01-02-01-13.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_13/03-01-04-01-02-02-13.wav,sad, Dogs are sitting by the door.
data/audio/Actor_13/03-01-06-02-02-02-13.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_13/03-01-05-02-02-01-13.wav,angry, Dogs are sitting by the door!
data/audio/Actor_13/03-01-05-01-01-01-13.wav,angry, Kids are talking by the door.
data/audio/Actor_13/03-01-06-01-01-02-13.wav,fearful, Kids are talking by the door.
data/audio/Actor_09/03-01-08-02-01-01-09.wav,surprised, Kids are talking by the door.
data/audio/Actor_09/03-01-08-01-02-01-09.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_09/03-01-05-01-01-01-09.wav,angry, Kids are talking by the door.
data/audio/Actor_09/03-01-06-01-01-02-09.wav,fearful, Kids are talking about the door.
data/audio/Actor_09/03-01-06-02-02-02-09.wav,fearful, Don't you sit by the door.
data/audio/Actor_09/03-01-05-02-02-01-09.wav,angry, Dogs are sitting by the door!
data/audio/Actor_09/03-01-07-01-02-01-09.wav,disgust, Dark juice sitting by the door.
data/audio/Actor_09/03-01-04-01-02-02-09.wav,sad, The dogs are sitting by the door.
data/audio/Actor_09/03-01-04-02-01-02-09.wav,sad, So talking by the door.
data/audio/Actor_09/03-01-07-02-01-01-09.wav,disgust, Kids are talking by the door.
data/audio/Actor_09/03-01-03-02-01-02-09.wav,happy, Kids are talking by the door!
data/audio/Actor_09/03-01-03-01-02-02-09.wav,happy, Dogs are sitting by the door.
data/audio/Actor_09/03-01-02-02-02-01-09.wav,calm, Dogs are sitting by the door.
data/audio/Actor_09/03-01-01-01-01-02-09.wav,neutral, Kids are talking by the door.
data/audio/Actor_09/03-01-02-01-01-01-09.wav,calm, Kids are talking about the door.
data/audio/Actor_09/03-01-03-02-02-01-09.wav,happy, Dogs are sitting by the door.
data/audio/Actor_09/03-01-03-01-01-01-09.wav,happy, Kids are talking by the door.
data/audio/Actor_09/03-01-02-02-01-02-09.wav,calm, Ca nes W T o o k R D o Naruto
data/audio/Actor_09/03-01-02-01-02-02-09.wav,calm, Dogs are sitting by the door.
data/audio/Actor_09/03-01-01-01-02-01-09.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_09/03-01-08-02-02-02-09.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_09/03-01-08-01-01-02-09.wav,surprised, Kids are talking by the door.
data/audio/Actor_09/03-01-06-01-02-01-09.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_09/03-01-05-01-02-02-09.wav,angry, Dogs are sitting by the door.
data/audio/Actor_09/03-01-05-02-01-02-09.wav,angry, Kids are talking by the door!
data/audio/Actor_09/03-01-06-02-01-01-09.wav,fearful, Kids are talking by the door.
data/audio/Actor_09/03-01-04-01-01-01-09.wav,sad, Kids are talking by the door.
data/audio/Actor_09/03-01-07-01-01-02-09.wav,disgust, Kids are talking about it over.
data/audio/Actor_09/03-01-07-02-02-02-09.wav,disgust, The guards are sitting by the door.
data/audio/Actor_09/03-01-04-02-02-01-09.wav,sad, Dogs are sitting by the door.
data/audio/Actor_09/03-01-02-01-01-02-09.wav,calm, Kids who are talking about the door.
data/audio/Actor_09/03-01-01-01-01-01-09.wav,neutral, Kids are talking by the door.
data/audio/Actor_09/03-01-02-02-02-02-09.wav,calm, Dogs are sitting by the door.
data/audio/Actor_09/03-01-03-01-02-01-09.wav,happy, Dogs are sitting by the door.
data/audio/Actor_09/03-01-03-02-01-01-09.wav,happy, Kids are talking by the door!
data/audio/Actor_09/03-01-08-01-02-02-09.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_09/03-01-08-02-01-02-09.wav,surprised, Kids are talking by the door.
data/audio/Actor_09/03-01-07-02-01-02-09.wav,disgust, Kids are talking by the door.
data/audio/Actor_09/03-01-04-02-01-01-09.wav,sad, Kids are talking by the door.
data/audio/Actor_09/03-01-04-01-02-01-09.wav,sad, Dogs are sitting by the door.
data/audio/Actor_09/03-01-07-01-02-02-09.wav,disgust, The dogs are sitting by the door.
data/audio/Actor_09/03-01-05-02-02-02-09.wav,angry, Dogs are sitting by the door!
data/audio/Actor_09/03-01-06-02-02-01-09.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_09/03-01-06-01-01-01-09.wav,fearful, The kids are talking by the door.
data/audio/Actor_09/03-01-05-01-01-02-09.wav,angry, Kids are talking by the door.
data/audio/Actor_09/03-01-08-01-01-01-09.wav,surprised, Kids are talking by the door.
data/audio/Actor_09/03-01-08-02-02-01-09.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_09/03-01-04-02-02-02-09.wav,sad, Dogs are sitting by the door.
data/audio/Actor_09/03-01-07-02-02-01-09.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_09/03-01-07-01-01-01-09.wav,disgust, Kids are talking by the door.
data/audio/Actor_09/03-01-04-01-01-02-09.wav,sad, Kids are talking about it.
data/audio/Actor_09/03-01-06-02-01-02-09.wav,fearful, Kids are talking about a door.
data/audio/Actor_09/03-01-05-02-01-01-09.wav,angry, Kids are talking by the door!
data/audio/Actor_09/03-01-05-01-02-01-09.wav,angry, Dogs are sitting by the door.
data/audio/Actor_09/03-01-06-01-02-02-09.wav,fearful, Thanks for sitting by the door.
data/audio/Actor_09/03-01-01-01-02-02-09.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_09/03-01-02-01-02-01-09.wav,calm, Dogs are sitting by the door.
data/audio/Actor_09/03-01-02-02-01-01-09.wav,calm, Kids are talking by the door.
data/audio/Actor_09/03-01-03-01-01-02-09.wav,happy, Kids are talking by the door.
data/audio/Actor_09/03-01-03-02-02-02-09.wav,happy, Dogs are sitting by the door.
data/audio/Actor_07/03-01-03-02-02-02-07.wav,happy, Dogs are sitting by the door!
data/audio/Actor_07/03-01-03-01-01-02-07.wav,happy, Kids are talking by the door.
data/audio/Actor_07/03-01-02-02-01-01-07.wav,calm, Kids are talking by the door.
data/audio/Actor_07/03-01-02-01-02-01-07.wav,calm, Dogs are sitting by the door.
data/audio/Actor_07/03-01-01-01-02-02-07.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_07/03-01-08-02-02-01-07.wav,surprised, Dogs are sitting by the door!
data/audio/Actor_07/03-01-08-01-01-01-07.wav,surprised, Kids are talking by the door.
data/audio/Actor_07/03-01-06-01-02-02-07.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_07/03-01-05-01-02-01-07.wav,angry, Dogs are sitting by the door.
data/audio/Actor_07/03-01-05-02-01-01-07.wav,angry, Kids are talking by the door!
data/audio/Actor_07/03-01-06-02-01-02-07.wav,fearful, Kids are talking by the door!
data/audio/Actor_07/03-01-04-01-01-02-07.wav,sad, Kids are talking by the door.
data/audio/Actor_07/03-01-07-01-01-01-07.wav,disgust, Kids are talking by the door.
data/audio/Actor_07/03-01-07-02-02-01-07.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_07/03-01-04-02-02-02-07.wav,sad, Dogs are sitting by the door.
data/audio/Actor_07/03-01-08-02-01-02-07.wav,surprised, Kids are talking by the door?
data/audio/Actor_07/03-01-08-01-02-02-07.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_07/03-01-05-01-01-02-07.wav,angry, Kids are talking by the door.
data/audio/Actor_07/03-01-06-01-01-01-07.wav,fearful, Kids are talking by the door.
data/audio/Actor_07/03-01-06-02-02-01-07.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_07/03-01-05-02-02-02-07.wav,angry, Dogs are sitting by the door.
data/audio/Actor_07/03-01-07-01-02-02-07.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_07/03-01-04-01-02-01-07.wav,sad, Dogs are sitting by the door.
data/audio/Actor_07/03-01-04-02-01-01-07.wav,sad, Kids are talking by the door.
data/audio/Actor_07/03-01-07-02-01-02-07.wav,disgust, Kids are talking by the door.
data/audio/Actor_07/03-01-03-02-01-01-07.wav,happy, Kids are talking by the door.
data/audio/Actor_07/03-01-03-01-02-01-07.wav,happy, Dogs are sitting by the door.
data/audio/Actor_07/03-01-02-02-02-02-07.wav,calm, Dogs are sitting by the door.
data/audio/Actor_07/03-01-01-01-01-01-07.wav,neutral, Kids are talking by the door.
data/audio/Actor_07/03-01-02-01-01-02-07.wav,calm, Kids are talking by the door.
data/audio/Actor_07/03-01-08-01-01-02-07.wav,surprised, Kids are talking by the door.
data/audio/Actor_07/03-01-08-02-02-02-07.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_07/03-01-04-02-02-01-07.wav,sad, Dogs are sitting by the door.
data/audio/Actor_07/03-01-07-02-02-02-07.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_07/03-01-07-01-01-02-07.wav,disgust, Kids are talking by the door.
data/audio/Actor_07/03-01-04-01-01-01-07.wav,sad, Kids are talking by the door.
data/audio/Actor_07/03-01-06-02-01-01-07.wav,fearful, Kids are talking by the door!
data/audio/Actor_07/03-01-05-02-01-02-07.wav,angry, Kids are talking by the door!
data/audio/Actor_07/03-01-05-01-02-02-07.wav,angry, Dogs are sitting by the door.
data/audio/Actor_07/03-01-06-01-02-01-07.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_07/03-01-01-01-02-01-07.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_07/03-01-02-01-02-02-07.wav,calm, Dogs are sitting by the door.
data/audio/Actor_07/03-01-02-02-01-02-07.wav,calm, Kids are talking by the door.
data/audio/Actor_07/03-01-03-01-01-01-07.wav,happy, Kids are talking by the door.
data/audio/Actor_07/03-01-03-02-02-01-07.wav,happy, Dogs are sitting by the door.
data/audio/Actor_07/03-01-02-01-01-01-07.wav,calm, Kids are talking by the door.
data/audio/Actor_07/03-01-01-01-01-02-07.wav,neutral, Kids are talking by the door.
data/audio/Actor_07/03-01-02-02-02-01-07.wav,calm, Dogs are sitting by the door.
data/audio/Actor_07/03-01-03-01-02-02-07.wav,happy, Dogs are sitting by the door.
data/audio/Actor_07/03-01-03-02-01-02-07.wav,happy, Kids are talking by the door.
data/audio/Actor_07/03-01-08-01-02-01-07.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_07/03-01-08-02-01-01-07.wav,surprised, Cates are talking by the door.
data/audio/Actor_07/03-01-07-02-01-01-07.wav,disgust, Kids are talking by the door.
data/audio/Actor_07/03-01-04-02-01-02-07.wav,sad, Kids are talking by the door.
data/audio/Actor_07/03-01-04-01-02-02-07.wav,sad, Dogs are sitting by the door.
data/audio/Actor_07/03-01-07-01-02-01-07.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_07/03-01-05-02-02-01-07.wav,angry, Dogs are sitting by the door!
data/audio/Actor_07/03-01-06-02-02-02-07.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_07/03-01-06-01-01-02-07.wav,fearful, Kids are talking by the door.
data/audio/Actor_07/03-01-05-01-01-01-07.wav,angry, Kids are talking by the door.
data/audio/Actor_06/03-01-01-01-02-02-06.wav,neutral, Dogs are sitting by the door.
data/audio/Actor_06/03-01-02-01-02-01-06.wav,calm, Dogs are sitting by the door.
data/audio/Actor_06/03-01-02-02-01-01-06.wav,calm, Kids are talking by the door.
data/audio/Actor_06/03-01-03-01-01-02-06.wav,happy, Kids are talking by the door.
data/audio/Actor_06/03-01-03-02-02-02-06.wav,happy, Dogs are sitting by the door!
data/audio/Actor_06/03-01-08-01-01-01-06.wav,surprised, Kids are talking by the door.
data/audio/Actor_06/03-01-08-02-02-01-06.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_06/03-01-04-02-02-02-06.wav,sad, Dogs are sitting by the door.
data/audio/Actor_06/03-01-07-02-02-01-06.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_06/03-01-07-01-01-01-06.wav,disgust, Kids are talking by the door.
data/audio/Actor_06/03-01-04-01-01-02-06.wav,sad, Kids are talking by the door.
data/audio/Actor_06/03-01-06-02-01-02-06.wav,fearful, Kids are talking my door!
data/audio/Actor_06/03-01-05-02-01-01-06.wav,angry, Kids are talking by the door!
data/audio/Actor_06/03-01-05-01-02-01-06.wav,angry, Dogs are sitting by the door.
data/audio/Actor_06/03-01-06-01-02-02-06.wav,fearful, Dogs are sitting by the door.
data/audio/Actor_06/03-01-08-01-02-02-06.wav,surprised, Dogs are sitting by the door.
data/audio/Actor_06/03-01-08-02-01-02-06.wav,surprised, Kids are talking by the door!
data/audio/Actor_06/03-01-07-02-01-02-06.wav,disgust, Kids are talking by the door.
data/audio/Actor_06/03-01-04-02-01-01-06.wav,sad, Kids are talking by the door!
data/audio/Actor_06/03-01-04-01-02-01-06.wav,sad, Dogs are sitting by the door.
data/audio/Actor_06/03-01-07-01-02-02-06.wav,disgust, Dogs are sitting by the door.
data/audio/Actor_06/03-01-05-02-02-02-06.wav,angry, Dogs are sitting by the door!
data/audio/Actor_06/03-01-06-02-02-01-06.wav,fearful, Dogs are sitting by the door!
data/audio/Actor_06/03-01-06-01-01-01-06.wav,fearful, Kids are talking by the door.
